"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Antigua and Barbuda","ATG","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4090909090909","23.3409090909091","23.2727272727273","23.2045454545455","23.1363636363636","23.0681818181818","23","22.9318181818182","22.8636363636364","22.7954545454545","22.7272727272727","22.6363636363636","22.5454545454545","22.4545454545455","22.3636363636364","22.2727272727273","22.2727272727273","22.2727272727273","22.2727272727273","22.2727272727273","22.2727272727273","22.2727272727273","22.2727272727273","22.2727272727273","","",
"Australia","AUS","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7320984600966","16.7360035406063","16.7399086211161","16.7438137016258","16.7477187821356","16.7516238626453","16.755528943155","16.7594340236648","16.7633391041745","16.7672441846843","16.771149265194","16.7399086211161","16.7086679770381","16.6774273329602","16.6461866888822","16.6149460448043","16.4996160004165","16.3842859560288","16.268955911641","16.1536258672533","16.0382958228655","16.0783879827656","16.1184801426656","16.1585723025656","","",
"Austria","AUT","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7253572293533","45.8004359409058","45.8755146524582","45.9505933640107","46.0256720755631","46.1007507871155","46.175829498668","46.2509082102204","46.3259869217728","46.4010656333253","46.4761443448777","46.5076289658513","46.5391135868249","46.5705982077985","46.6020828287721","46.6335674497457","46.6553644950351","46.6782920390419","46.7000896122454","46.7258480580349","46.7533096740592","46.7790779368656","46.8088199660771","46.8357344512971","","",
"Azerbaijan","AZE","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2477017917012","","10.2839564031388","10.3079899539757","10.3320235048127","10.3560570556497","10.3800906064867","10.4041241573236","10.4438453762095","10.5168974064446","10.5538405665517","10.5670427582199","10.5783243361011","10.5870396360645","10.5975420940584","10.6121461408178","10.9323910596948","11.2507715208946","11.5683735340748","11.8864225024812","12.1987514518002","12.5156669650851","12.8328776403978","13.1499292273074","","",
"Burundi","BDI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2538940809969","10.8995327102804","10.5451713395639","10.1908099688474","9.83644859813084","9.48208722741433","9.12772585669782","8.77336448598131","8.4190031152648","8.06464174454829","7.71028037383178","7.57788161993769","7.44548286604361","7.31308411214953","7.18068535825545","7.04828660436137","7.60903426791277","8.16978193146418","8.73052959501558","9.29127725856698","9.85202492211838","10.0311526479751","10.2102803738318","10.3894080996885","","",
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0376486129458","22.0832232496698","22.1287978863937","22.1743725231176","22.2199471598415","22.2655217965654","22.3117569352708","22.3579920739762","22.4042272126816","22.4504623513871","22.4966974900925","22.5112285336856","22.5257595772787","22.5402906208719","","",
"Benin","BEN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0908123448031","50.4700248315005","49.8492373181979","49.2284498048954","48.6076622915928","47.9868747782902","47.3660872649876","46.745299751685","46.1245122383824","45.5037247250798","44.8829372117772","44.4395175594182","43.9960979070592","43.5526782547002","43.1092586023413","42.6658389499823","42.2224192976233","41.7789996452643","41.3355799929053","40.8921603405463","40.4487406881873","40.0053210358283","39.5619013834693","39.1184817311103","","",
"Burkina Faso","BFA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0255847953216","24.8066520467836","24.5877192982456","24.3687865497076","24.1498538011696","23.9309210526316","23.7119883040936","23.4930555555556","23.2741228070175","23.0551900584795","22.8362573099415","22.6176900584795","22.3991228070175","22.1805555555556","21.9619883040936","21.7434210526316","21.5241228070175","21.3048245614035","21.0855263157895","20.8662280701754","20.6469298245614","20.4283625730994","20.2097953216374","19.9912280701754","","",
"Bangladesh","BGD","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4772989168011","11.4573250364907","11.4373511561804","11.41737727587","11.3974033955597","11.3774295152493","11.3574556349389","11.3374817546286","11.3175078743182","11.2975339940078","11.2775601136975","11.2575862333871","11.2376123530767","11.2176384727664","11.197664592456","11.1776907121457","11.1577168318353","11.1377429515249","11.1177690712146","11.0977951909042","11.0778213105938","11.0578474302835","11.0378735499731","11.0178996696628","","",
"Bulgaria","BGR","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0732170297388","30.1166048992136","30.1599927686884","30.2033806381632","30.2467685076381","30.2901563771129","30.3335442465877","30.3769321160625","30.4203199855374","30.4637078550122","30.507095724487","31.0060562234475","32.0349264705882","32.5512549416199","33.0617874218463","33.6064064801178","33.7678357728068","33.9324187459718","34.0907835374275","34.264922623434","34.4233603537214","34.5817980840088","34.7402358142962","34.8986735445836","","",
"Bahrain","BHR","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.318840579710145","0.333333333333333","0.352112676056338","0.366197183098592","0.394366197183099","0.408450704225352","0.436619718309859","0.450704225352113","0.47887323943662","0.507042253521127","0.52112676056338","0.549295774647887","0.563380281690141","0.583333333333333","0.589041095890411","0.608108108108108","0.621621621621622","0.64","0.644736842105263","0.671052631578947","0.695538057742782","0.704041720990874","0.727272727272727","0.74025974025974","","",
"Bahamas, The","BHS","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","51.4485514485514","","",
"Bosnia and Herzegovina","BIH","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3333333333333","","43.06640625","43.017578125","42.96875","42.919921875","42.87109375","42.822265625","42.7734375","42.724609375","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","42.67578125","","",
"Belarus","BLR","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3553539735752","","38.8414513902583","39.0845000985999","39.3275488069414","39.570597515283","39.8136462236245","40.0566949319661","40.2997436403076","40.5427923486492","40.7858410569907","40.9465588641294","41.1093033574915","41.2700290883991","41.4348404911","41.5914805502145","41.6737309019221","41.7703302119271","41.866929521932","41.9800808598757","42.0601281419418","42.1561283327584","42.2542013700655","42.3522744073727","","",
"Belize","BLZ","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8474353353792","70.1600175361684","69.4730381411662","68.786058746164","68.0990793511618","67.4116615519509","66.7246821569487","66.0377027619465","65.3507233669443","64.6633055677335","63.9763261727313","63.6014905743095","63.2262165716791","62.8513809732573","62.4761069706269","62.1012713722052","61.8807540552389","61.6602367382727","61.4401578255151","61.2196405085489","60.9991231915826","60.7790442788251","60.5589653660675","60.3393248575186","","",
"Bermuda","BMU","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","",
"Bolivia","BOL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.966398966122","57.7167912858857","57.4671836056494","57.2175759254131","56.9679682451768","56.7183605649405","56.4687528847041","56.2191452044678","55.9695375242315","55.7199298439952","55.4703221637589","55.2197913781962","54.9692605926336","54.718729807071","54.4681990215084","54.2176682359457","53.7515000461553","53.2853318563648","52.8191636665744","52.3529954767839","51.8868272869934","51.6200498476876","51.3532724083818","51.086494969076","","",
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4098878458604","65.1056215856638","64.8013553254671","64.4970890652705","64.1928228050739","63.8885565448772","63.5842902846806","63.2800240244839","62.9757577642873","62.6714915040906","62.367225243894","62.0193009449471","61.6713766460002","61.3234523470533","60.9755280481064","60.6276037491595","60.4295692582321","60.2315347673047","60.0335002763773","59.8354657854499","59.6374312945225","59.5197017518252","59.4019722091279","59.2842426664306","","",
"Barbados","BRB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","14.6511627906977","","",
"Brunei Darussalam","BRN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.3681214421252","78.0645161290323","77.7609108159393","77.4573055028463","77.1537001897533","76.8500948766604","76.5464895635674","76.2428842504744","75.9392789373814","75.6356736242884","75.3320683111954","75.0284629981025","74.7248576850095","74.4212523719165","74.1176470588235","73.8140417457305","73.4724857685009","73.1309297912713","72.7893738140418","72.4478178368121","72.1062618595825","72.1062618595825","72.1062618595825","72.1062618595825","","",
"Bhutan","BTN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6504505275774","53.8629796888042","54.075508850031","54.2880380112579","63.9806532663317","64.2301507537688","64.479648241206","64.7291457286432","64.978391959799","65.2278894472362","65.4773869346734","65.7268844221106","65.9763819095477","66.2258793969849","69.4104992523021","69.6710129338615","69.9315266154209","70.1917779468479","70.4522916284073","70.7128053099667","70.9733189915261","71.2338326730855","71.4943463546449","71.7548600362043","","",
"Botswana","BWA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2055299701798","23.9967885942159","23.7880472182521","23.5793058422882","23.3705644663244","23.1618230903605","22.9530817143966","22.7443403384328","22.5355989624689","22.326857586505","22.1181162105412","21.9091983837101","21.7002805568789","21.4913627300478","21.2824449032167","21.0735270763856","20.8646092495545","20.6556914227233","20.4467735958922","20.2378557690611","20.02893794223","19.8486051558943","19.6682723695587","19.4879395832231","","",
"Central African Republic","CAF","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2130405470481","36.1879996147549","36.1629586824617","36.1379177501685","36.1128768178754","36.0878358855822","36.062794953289","36.0377540209959","36.0127130887027","35.9876721564095","35.9626312241163","35.9375902918232","35.91254935953","35.8875084272368","35.8624674949437","35.8374265626505","35.8123856303573","35.7873446980641","35.762303765771","35.7372628334778","35.7122219011846","35.6871809688915","35.6621400365983","35.6370991043051","","",
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.299072635319","38.2938931171792","38.2887135990393","38.2835340808995","38.2783545627596","38.2731750446197","38.2679955264799","38.26281600834","38.2576364902002","38.2524569720603","38.2472774539204","38.2423068760028","38.2373362980851","38.2323657201675","38.2273951422498","38.2224245643321","38.2163982884497","38.2103720125672","38.2043457366847","38.1983194608023","38.1922931849198","38.1871686510489","38.1820441171781","38.1769195833072","","",
"Central Europe and the Baltics","CEB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8394027656844","","31.505176782371","32.1054984677707","32.1587075194393","32.2139524107747","32.2656951321924","32.3218154471559","32.3767687846834","32.4311361205279","32.4878545001701","32.6187218083219","32.7991617615335","32.929928685116","33.0561990002139","33.1917562626554","33.2883754994308","33.3874210666584","33.4836025821049","33.5494038211599","33.6437967098852","33.7489652973876","33.8607526141494","33.9663932072648","","",
"Switzerland","CHE","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1178628348807","29.2266437299198","29.3354246249589","29.444205519998","29.5529864150371","29.6617673100761","29.7713013560008","29.8808409441647","29.9903860749886","30.0999367488931","30.209492966299","30.3266452445412","30.4438034512423","30.5609675868526","30.6781376518219","30.7960929196822","30.8879722651011","30.9798562607551","31.0709585990485","31.1620609373418","31.2531632756352","31.3493268549448","31.4454904342545","31.5416540135641","","",
"Channel Islands","CHI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.12371134020619","4.21052631578947","4.21052631578947","4.21052631578947","4.21052631578947","","",
"Chile","CHL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5276975301668","20.6044931489163","20.6812887676657","20.7580843864151","20.8348800051645","20.911675623914","20.9884712426634","21.0652668614128","21.1420624801623","21.2188580989117","21.2956537176611","21.3516028899899","21.4075520623188","21.4635012346476","21.5194504069764","21.5753995793053","21.626238009931","21.6770764405567","21.7279148711824","21.7787533018081","21.8295917324338","22.2341472861962","22.6387028399585","23.0432583937208","","",
"China","CHN","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7380076159029","16.9495475727638","17.1610875296248","17.3726274864858","17.5841674433467","17.7957263555256","18.0072857183942","18.2188261259045","18.4303665334147","18.641906940925","18.8534674304607","19.195256537713","19.5370360783882","19.8788146331623","20.2205925781931","20.5623716329024","20.7235618916719","20.8847526090914","21.0459420020692","21.2071309432649","21.3683203328089","21.532590181452","21.6968600300952","21.8611298787383","","",
"Cote d'Ivoire","CIV","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1446540880503","32.1779874213836","32.211320754717","32.2446540880503","32.2779874213836","32.311320754717","32.3446540880503","32.3779874213837","32.411320754717","32.4446540880503","32.4779874213836","32.5264150943396","32.5748427672956","32.6232704402516","32.6716981132075","32.7201257861635","32.7188679245283","32.7176100628931","32.7163522012579","32.7150943396226","32.7138364779874","32.7125786163522","32.711320754717","32.7100628930818","","",
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4395718305092","50.9741702100654","50.5087685896215","50.0433669691777","49.5779653487339","49.1125637282901","48.6471621078462","48.1817604874024","47.7163588669586","47.2509572465148","46.785555626071","46.3201540056271","45.8547523851833","45.3893507647395","44.9239491442957","44.4585475238518","43.993145903408","43.5277442829642","43.0623426625204","42.5969410420765","42.1315394216327","41.6661378011889","41.2007361807451","40.7353345603012","","",
"Congo, Rep.","COG","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.5475841874085","66.497803806735","66.4480234260615","66.398243045388","66.3484626647145","66.298682284041","66.2489019033675","66.199121522694","66.1493411420205","66.099560761347","66.0497803806735","66","65.9502196193265","65.900439238653","65.8506588579795","65.800878477306","65.7657393850659","65.7306002928258","65.6954612005856","65.6603221083455","65.6251830161054","65.5800878477306","65.5349926793558","65.489897510981","","",
"Colombia","COL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0594862550698","57.8234700315457","57.5874628210906","57.3514465975665","57.1154393871113","56.8794231635872","56.6434069400631","56.4073997296079","56.1713835060838","55.9353762956287","55.6993600721046","55.4114646237044","55.1235781883731","54.835682739973","54.5477963046417","54.2599008562416","53.9776025236593","53.6953041910771","53.4130148715638","53.1307165389815","52.8484182063993","52.8243352861649","52.8002613789995","52.7761784587652","","",
"Comoros","COM","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3299301450833","26.1149919398173","25.9000537345513","25.6851155292853","25.4701773240193","25.2552391187534","25.0403009134874","24.8253627082214","24.6104245029554","24.3954862976894","24.1805480924234","23.8581407845244","23.5357334766255","23.2133261687265","22.8909188608275","22.5685115529285","22.2461042450296","21.9236969371306","21.6012896292316","21.2788823213326","20.9564750134336","20.7415368081677","20.5265986029017","20.3116603976357","","",
"Cabo Verde","CPV","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3300248138958","14.9330024813896","15.5384615384615","16.1414392059553","16.7468982630273","17.3498759305211","17.9528535980149","18.5583126550868","19.1612903225806","19.7667493796526","20.3697270471464","20.4441687344913","20.5186104218362","20.5930521091811","20.6674937965261","20.741935483871","20.8163771712159","20.8908188585608","20.9652605459057","21.0397022332506","21.1141439205955","21.3523573200993","21.5930521091811","21.8312655086849","","",
"Costa Rica","CRI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2154328241285","49.8472385428907","49.479044261653","49.1108499804152","48.7426556991774","48.3744614179397","48.0062671367019","47.6380728554642","47.2698785742264","46.9016842929886","46.5334900117509","46.9839404622013","47.4343909126518","47.8848413631022","48.3352918135527","48.7857422640031","49.2322757540149","49.6788092440266","50.1253427340384","50.5718762240501","51.0184097140619","51.6098707403055","52.2013317665492","52.7927927927928","","",
"Caribbean small states","CSS","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3226380140793","86.2615783623564","86.2005681116463","86.1395331604298","86.0784982092133","86.0174385574904","85.9564283067803","85.8953933555638","85.8343584043473","85.7733234531308","85.7122885019143","85.6678769914783","85.623440780536","85.5790539706064","85.5346177596641","85.4902062492281","85.4519204643695","85.4136593800173","85.3753982956651","85.3371372113128","85.2988514264542","85.2546128195628","85.2103742126714","85.1661603062863","","",
"Cuba","CUB","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1620111731844","19.5130353817505","19.8640595903166","20.2150837988827","20.5661080074488","20.9171322160149","21.268156424581","21.6191806331471","21.9702048417132","22.3212290502793","22.6722532588454","23.1601489757914","23.8725444120688","24.3627819548872","24.8529273564515","25.3382187147689","25.7822042657146","26.2213453588876","26.662908680947","27.1044720030064","27.5460353250658","28.0496054114994","28.5507613974767","29.0542889083035","","",
"Curacao","CUW","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","52.9166666666667","","",
"Cyprus","CYP","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4361471861472","17.5497835497835","17.6634199134199","17.7770562770563","17.8906926406926","18.004329004329","18.1179653679654","18.2316017316017","18.3452380952381","18.4588744588745","18.5725108225108","18.5995670995671","18.6266233766234","18.6525974025974","18.6796536796537","18.70670995671","18.70670995671","18.70670995671","18.70670995671","18.7056277056277","18.7056277056277","18.702380952381","18.6991341991342","18.6969696969697","","",
"Czech Republic","CZE","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0235537724861","","","34.054613692248","34.0649669988353","34.0753203054225","34.0856736120098","34.0960269185971","34.1063802251844","34.1167335317717","34.127086838359","34.1529701048272","34.1788533712955","34.2047366377637","34.2350504789024","34.2609370955216","34.2912621359223","34.3171521035599","34.3430420711974","34.368932038835","34.3992749870533","34.4251683065769","34.4555224653632","34.4814191376408","","",
"Germany","DEU","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3661673302208","32.3816343482371","32.3971013662533","32.413496791934","32.4298931568846","32.4462904611859","32.4626887049185","32.4818793869073","32.500143258266","32.5193420826408","32.5376128385155","32.5594726282602","32.5804047468899","32.6022763108856","32.6232187401439","32.6413579538938","32.6594402385868","32.6784638770184","32.696555087055","32.7127735865294","32.7308718478354","32.7375487720909","32.7451655477133","32.7509037700121","","",
"Djibouti","DJI","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","0.241587575496117","","",
