,currency,sector,credit_source,time,variable,value
9700,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-02-01,Innenlandsk lσnegjeld,16.723
9701,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-03-01,Innenlandsk lσnegjeld,16.645
9702,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-04-01,Innenlandsk lσnegjeld,16.461
9703,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-05-01,Innenlandsk lσnegjeld,15.957
9704,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-06-01,Innenlandsk lσnegjeld,16.311
9705,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-07-01,Innenlandsk lσnegjeld,16.239
9706,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-08-01,Innenlandsk lσnegjeld,16.233
9707,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-09-01,Innenlandsk lσnegjeld,16.241
9708,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-10-01,Innenlandsk lσnegjeld,16.209
9709,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-11-01,Innenlandsk lσnegjeld,16.256
9710,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1988-12-01,Innenlandsk lσnegjeld,15.729
9711,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-01-01,Innenlandsk lσnegjeld,15.679
9712,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-02-01,Innenlandsk lσnegjeld,16.327
9713,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-03-01,Innenlandsk lσnegjeld,16.178
9714,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-04-01,Innenlandsk lσnegjeld,16.153
9715,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-05-01,Innenlandsk lσnegjeld,16.195
9716,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-06-01,Innenlandsk lσnegjeld,16.138
9717,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-07-01,Innenlandsk lσnegjeld,16.185
9718,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-08-01,Innenlandsk lσnegjeld,16.096
9719,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-09-01,Innenlandsk lσnegjeld,16.121
9720,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-10-01,Innenlandsk lσnegjeld,16.217
9721,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-11-01,Innenlandsk lσnegjeld,16.395
9722,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1989-12-01,Innenlandsk lσnegjeld,53.049
9723,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-01-01,Innenlandsk lσnegjeld,53.197
9724,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-02-01,Innenlandsk lσnegjeld,53.421
9725,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-03-01,Innenlandsk lσnegjeld,53.573
9726,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-04-01,Innenlandsk lσnegjeld,53.716
9727,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-05-01,Innenlandsk lσnegjeld,53.888
9728,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-06-01,Innenlandsk lσnegjeld,53.826
9729,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-07-01,Innenlandsk lσnegjeld,54.093
9730,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-08-01,Innenlandsk lσnegjeld,54.178
9731,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-09-01,Innenlandsk lσnegjeld,54.326
9732,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-10-01,Innenlandsk lσnegjeld,54.613
9733,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-11-01,Innenlandsk lσnegjeld,54.515
9734,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1990-12-01,Innenlandsk lσnegjeld,46.935
9735,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-01-01,Innenlandsk lσnegjeld,47.195
9736,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-02-01,Innenlandsk lσnegjeld,47.428
9737,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-03-01,Innenlandsk lσnegjeld,47.358
9738,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-04-01,Innenlandsk lσnegjeld,47.625
9739,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-05-01,Innenlandsk lσnegjeld,47.228
9740,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-06-01,Innenlandsk lσnegjeld,47.844
9741,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-07-01,Innenlandsk lσnegjeld,48.01
9742,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-08-01,Innenlandsk lσnegjeld,48.455
9743,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-09-01,Innenlandsk lσnegjeld,48.609
9744,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-10-01,Innenlandsk lσnegjeld,49.128
9745,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-11-01,Innenlandsk lσnegjeld,49.5
9746,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1991-12-01,Innenlandsk lσnegjeld,49.412
9747,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-01-01,Innenlandsk lσnegjeld,49.758
9748,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-02-01,Innenlandsk lσnegjeld,49.891
9749,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-03-01,Innenlandsk lσnegjeld,49.965
9750,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-04-01,Innenlandsk lσnegjeld,50.119
9751,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-05-01,Innenlandsk lσnegjeld,50.076
9752,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-06-01,Innenlandsk lσnegjeld,50.211
9753,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-07-01,Innenlandsk lσnegjeld,50.53
9754,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-08-01,Innenlandsk lσnegjeld,50.776
9755,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-09-01,Innenlandsk lσnegjeld,51.34
9756,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-10-01,Innenlandsk lσnegjeld,51.661
9757,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-11-01,Innenlandsk lσnegjeld,51.896
9758,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1992-12-01,Innenlandsk lσnegjeld,52.091
9759,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-01-01,Innenlandsk lσnegjeld,52.315
9760,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-02-01,Innenlandsk lσnegjeld,52.361
9761,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-03-01,Innenlandsk lσnegjeld,52.669
9762,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-04-01,Innenlandsk lσnegjeld,55.537
9763,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-05-01,Innenlandsk lσnegjeld,56.448
9764,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-06-01,Innenlandsk lσnegjeld,56.807
9765,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-07-01,Innenlandsk lσnegjeld,56.726
9766,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-08-01,Innenlandsk lσnegjeld,56.368
9767,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-09-01,Innenlandsk lσnegjeld,56.131
9768,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-10-01,Innenlandsk lσnegjeld,55.193
9769,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-11-01,Innenlandsk lσnegjeld,53.808
9770,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1993-12-01,Innenlandsk lσnegjeld,50.192
9771,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-01-01,Innenlandsk lσnegjeld,49.78
9772,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-02-01,Innenlandsk lσnegjeld,49.403
9773,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-03-01,Innenlandsk lσnegjeld,48.279
9774,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-04-01,Innenlandsk lσnegjeld,47.955
9775,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-05-01,Innenlandsk lσnegjeld,47.629
9776,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-06-01,Innenlandsk lσnegjeld,14.127
9777,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-07-01,Innenlandsk lσnegjeld,14.108
9778,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-08-01,Innenlandsk lσnegjeld,14.055
9779,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-09-01,Innenlandsk lσnegjeld,13.885
9780,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-10-01,Innenlandsk lσnegjeld,13.775
9781,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-11-01,Innenlandsk lσnegjeld,13.731
9782,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1994-12-01,Innenlandsk lσnegjeld,13.633
9783,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-01-01,Innenlandsk lσnegjeld,13.477
9784,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-02-01,Innenlandsk lσnegjeld,13.444
9785,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-03-01,Innenlandsk lσnegjeld,13.534
9786,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-04-01,Innenlandsk lσnegjeld,13.267
9787,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-05-01,Innenlandsk lσnegjeld,13.004
9788,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-06-01,Innenlandsk lσnegjeld,13.02
9789,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-07-01,Innenlandsk lσnegjeld,12.91
9790,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-08-01,Innenlandsk lσnegjeld,12.881
9791,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-09-01,Innenlandsk lσnegjeld,12.844
9792,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-10-01,Innenlandsk lσnegjeld,12.736
9793,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-11-01,Innenlandsk lσnegjeld,12.663
9794,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1995-12-01,Innenlandsk lσnegjeld,12.686
9795,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-01-01,Innenlandsk lσnegjeld,11.946
9796,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-02-01,Innenlandsk lσnegjeld,12.147
9797,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-03-01,Innenlandsk lσnegjeld,12.074
9798,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-04-01,Innenlandsk lσnegjeld,12.044
9799,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-05-01,Innenlandsk lσnegjeld,11.852
9800,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-06-01,Innenlandsk lσnegjeld,11.607
9801,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-07-01,Innenlandsk lσnegjeld,11.482
9802,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-08-01,Innenlandsk lσnegjeld,11.701
9803,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-09-01,Innenlandsk lσnegjeld,11.695
9804,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-10-01,Innenlandsk lσnegjeld,11.55
9805,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-11-01,Innenlandsk lσnegjeld,11.571
9806,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1996-12-01,Innenlandsk lσnegjeld,11.437
9807,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-01-01,Innenlandsk lσnegjeld,11.365
9808,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-02-01,Innenlandsk lσnegjeld,11.141
9809,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-03-01,Innenlandsk lσnegjeld,11.104
9810,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-04-01,Innenlandsk lσnegjeld,10.729
9811,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-05-01,Innenlandsk lσnegjeld,10.567
9812,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-06-01,Innenlandsk lσnegjeld,10.469
9813,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-07-01,Innenlandsk lσnegjeld,10.577
9814,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-08-01,Innenlandsk lσnegjeld,10.551
9815,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-09-01,Innenlandsk lσnegjeld,10.273
9816,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-10-01,Innenlandsk lσnegjeld,10.209
9817,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-11-01,Innenlandsk lσnegjeld,9.822
9818,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1997-12-01,Innenlandsk lσnegjeld,9.663
9819,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-01-01,Innenlandsk lσnegjeld,9.629
9820,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-02-01,Innenlandsk lσnegjeld,9.617
9821,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-03-01,Innenlandsk lσnegjeld,9.692
9822,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-04-01,Innenlandsk lσnegjeld,9.609
9823,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-05-01,Innenlandsk lσnegjeld,9.509
9824,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-06-01,Innenlandsk lσnegjeld,9.499
9825,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-07-01,Innenlandsk lσnegjeld,9.473
9826,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-08-01,Innenlandsk lσnegjeld,9.556
9827,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-09-01,Innenlandsk lσnegjeld,9.472
9828,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-10-01,Innenlandsk lσnegjeld,9.521
9829,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-11-01,Innenlandsk lσnegjeld,9.553
9830,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1998-12-01,Innenlandsk lσnegjeld,9.608
9831,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-01-01,Innenlandsk lσnegjeld,9.482
9832,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-02-01,Innenlandsk lσnegjeld,9.556
9833,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-03-01,Innenlandsk lσnegjeld,9.578
9834,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-04-01,Innenlandsk lσnegjeld,9.678
9835,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-05-01,Innenlandsk lσnegjeld,9.511
9836,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-06-01,Innenlandsk lσnegjeld,9.641
9837,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-07-01,Innenlandsk lσnegjeld,9.587
9838,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-08-01,Innenlandsk lσnegjeld,9.433
9839,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-09-01,Innenlandsk lσnegjeld,9.408
9840,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-10-01,Innenlandsk lσnegjeld,9.449
9841,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-11-01,Innenlandsk lσnegjeld,9.726
9842,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,1999-12-01,Innenlandsk lσnegjeld,9.826
9843,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-01-01,Innenlandsk lσnegjeld,8.141
9844,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-02-01,Innenlandsk lσnegjeld,8.133
9845,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-03-01,Innenlandsk lσnegjeld,8.166
9846,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-04-01,Innenlandsk lσnegjeld,9.739
9847,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-05-01,Innenlandsk lσnegjeld,8.111
9848,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-06-01,Innenlandsk lσnegjeld,8.427
9849,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-07-01,Innenlandsk lσnegjeld,8.47
9850,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-08-01,Innenlandsk lσnegjeld,8.588
9851,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-09-01,Innenlandsk lσnegjeld,8.648
9852,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-10-01,Innenlandsk lσnegjeld,10.167
9853,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-11-01,Innenlandsk lσnegjeld,10.214
9854,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2000-12-01,Innenlandsk lσnegjeld,10.261
9855,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-01-01,Innenlandsk lσnegjeld,8.777
9856,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-02-01,Innenlandsk lσnegjeld,8.791
9857,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-03-01,Innenlandsk lσnegjeld,8.817
9858,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-04-01,Innenlandsk lσnegjeld,8.833
9859,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-05-01,Innenlandsk lσnegjeld,8.854
9860,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-06-01,Innenlandsk lσnegjeld,8.935
9861,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-07-01,Innenlandsk lσnegjeld,8.966
9862,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-08-01,Innenlandsk lσnegjeld,9.033
9863,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-09-01,Innenlandsk lσnegjeld,8.947
9864,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-10-01,Innenlandsk lσnegjeld,8.987
9865,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-11-01,Innenlandsk lσnegjeld,9.035
9866,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2001-12-01,Innenlandsk lσnegjeld,9.216
9867,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-01-01,Innenlandsk lσnegjeld,9.223
9868,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-02-01,Innenlandsk lσnegjeld,9.123
9869,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-03-01,Innenlandsk lσnegjeld,9.109
9870,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-04-01,Innenlandsk lσnegjeld,9.127
9871,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-05-01,Innenlandsk lσnegjeld,9.132
9872,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-06-01,Innenlandsk lσnegjeld,9.06
9873,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-07-01,Innenlandsk lσnegjeld,8.98
9874,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-08-01,Innenlandsk lσnegjeld,9.081
9875,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-09-01,Innenlandsk lσnegjeld,9.115
9876,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-10-01,Innenlandsk lσnegjeld,8.994
9877,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-11-01,Innenlandsk lσnegjeld,9.023
9878,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2002-12-01,Innenlandsk lσnegjeld,9.078
9879,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-01-01,Innenlandsk lσnegjeld,8.825
9880,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-02-01,Innenlandsk lσnegjeld,8.967
9881,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-03-01,Innenlandsk lσnegjeld,8.833
9882,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-04-01,Innenlandsk lσnegjeld,9.011
9883,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-05-01,Innenlandsk lσnegjeld,8.98
9884,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-06-01,Innenlandsk lσnegjeld,8.938
9885,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-07-01,Innenlandsk lσnegjeld,8.837
9886,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-08-01,Innenlandsk lσnegjeld,8.865
9887,00 I alt,Kred03 Ikke-finansielle foretak,L201 Lσn fra statlige lσneinstitutter,2003-09-01,Innenlandsk lσnegjeld,8.976
