,currency,sector,credit_source,time,variable,value
16210,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-04-01,Innenlandsk lσnegjeld,1155.205
16211,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-05-01,Innenlandsk lσnegjeld,1170.331
16212,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-06-01,Innenlandsk lσnegjeld,1187.68
16213,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-07-01,Innenlandsk lσnegjeld,1198.801
16214,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-08-01,Innenlandsk lσnegjeld,1204.767
16215,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-09-01,Innenlandsk lσnegjeld,1216.093
16216,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-10-01,Innenlandsk lσnegjeld,1233.027
16217,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-11-01,Innenlandsk lσnegjeld,1254.274
16218,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2006-12-01,Innenlandsk lσnegjeld,1267.746
16219,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-01-01,Innenlandsk lσnegjeld,1277.002
16220,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-02-01,Innenlandsk lσnegjeld,1267.787
16221,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-03-01,Innenlandsk lσnegjeld,1286.669
16222,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-04-01,Innenlandsk lσnegjeld,1299.22
16223,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-05-01,Innenlandsk lσnegjeld,1312.48
16224,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-06-01,Innenlandsk lσnegjeld,1320.499
16225,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-07-01,Innenlandsk lσnegjeld,1335.209
16226,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-08-01,Innenlandsk lσnegjeld,1345.048
16227,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-09-01,Innenlandsk lσnegjeld,1353.075
16228,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-10-01,Innenlandsk lσnegjeld,1361.198
16229,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-11-01,Innenlandsk lσnegjeld,1364.57
16230,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2007-12-01,Innenlandsk lσnegjeld,1356.823
16231,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-01-01,Innenlandsk lσnegjeld,1350.997
16232,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-02-01,Innenlandsk lσnegjeld,1359.793
16233,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-03-01,Innenlandsk lσnegjeld,1363.362
16234,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-04-01,Innenlandsk lσnegjeld,1352.772
16235,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-05-01,Innenlandsk lσnegjeld,1355.176
16236,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-06-01,Innenlandsk lσnegjeld,1359.37
16237,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-07-01,Innenlandsk lσnegjeld,1367.587
16238,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-08-01,Innenlandsk lσnegjeld,1373.062
16239,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-09-01,Innenlandsk lσnegjeld,1311.376
16240,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-10-01,Innenlandsk lσnegjeld,1315.748
16241,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-11-01,Innenlandsk lσnegjeld,1282.595
16242,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2008-12-01,Innenlandsk lσnegjeld,1279.975
16243,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-01-01,Innenlandsk lσnegjeld,1267.647
16244,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-02-01,Innenlandsk lσnegjeld,1249.338
16245,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-03-01,Innenlandsk lσnegjeld,1246.327
16246,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-04-01,Innenlandsk lσnegjeld,1246.816
16247,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-05-01,Innenlandsk lσnegjeld,1224.643
16248,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-06-01,Innenlandsk lσnegjeld,1212.094
16249,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-07-01,Innenlandsk lσnegjeld,1210.182
16250,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-08-01,Innenlandsk lσnegjeld,1194.251
16251,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-09-01,Innenlandsk lσnegjeld,1180.93
16252,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-10-01,Innenlandsk lσnegjeld,1186.922
16253,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-11-01,Innenlandsk lσnegjeld,1178.374
16254,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2009-12-01,Innenlandsk lσnegjeld,1168.883
16255,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-01-01,Innenlandsk lσnegjeld,1172.951
16256,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-02-01,Innenlandsk lσnegjeld,1087.341
16257,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-03-01,Innenlandsk lσnegjeld,1085.763
16258,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-04-01,Innenlandsk lσnegjeld,1078.247
16259,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-05-01,Innenlandsk lσnegjeld,1088.291
16260,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-06-01,Innenlandsk lσnegjeld,1078.432
16261,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-07-01,Innenlandsk lσnegjeld,1085.757
16262,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-08-01,Innenlandsk lσnegjeld,1091.056
16263,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-09-01,Innenlandsk lσnegjeld,1108.591
16264,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-10-01,Innenlandsk lσnegjeld,1110.273
16265,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-11-01,Innenlandsk lσnegjeld,1114.662
16266,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2010-12-01,Innenlandsk lσnegjeld,1107.005
16267,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-01-01,Innenlandsk lσnegjeld,1107.947
16268,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-02-01,Innenlandsk lσnegjeld,1098.177
16269,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-03-01,Innenlandsk lσnegjeld,1092.72
16270,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-04-01,Innenlandsk lσnegjeld,1101.863
16271,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-05-01,Innenlandsk lσnegjeld,1095.772
16272,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-06-01,Innenlandsk lσnegjeld,1097.858
16273,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-07-01,Innenlandsk lσnegjeld,1104.218
16274,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-08-01,Innenlandsk lσnegjeld,1106.513
16275,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-09-01,Innenlandsk lσnegjeld,1104.829
16276,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-10-01,Innenlandsk lσnegjeld,1107.266
16277,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-11-01,Innenlandsk lσnegjeld,1099.398
16278,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2011-12-01,Innenlandsk lσnegjeld,1091.8
16279,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-01-01,Innenlandsk lσnegjeld,1087.918
16280,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-02-01,Innenlandsk lσnegjeld,1070.15
16281,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-03-01,Innenlandsk lσnegjeld,1024.736
16282,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-04-01,Innenlandsk lσnegjeld,1020.606
16283,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-05-01,Innenlandsk lσnegjeld,1031.147
16284,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-06-01,Innenlandsk lσnegjeld,1035.351
16285,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-07-01,Innenlandsk lσnegjeld,1038.264
16286,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-08-01,Innenlandsk lσnegjeld,1035.886
16287,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-09-01,Innenlandsk lσnegjeld,1031.064
16288,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-10-01,Innenlandsk lσnegjeld,1041.923
16289,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-11-01,Innenlandsk lσnegjeld,1051.773
16290,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2012-12-01,Innenlandsk lσnegjeld,1042.61
16291,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-01-01,Innenlandsk lσnegjeld,1045.53
16292,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-02-01,Innenlandsk lσnegjeld,1039.044
16293,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-03-01,Innenlandsk lσnegjeld,1042.34
16294,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-04-01,Innenlandsk lσnegjeld,1052.988
16295,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-05-01,Innenlandsk lσnegjeld,1057.481
16296,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-06-01,Innenlandsk lσnegjeld,1071.86
16297,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-07-01,Innenlandsk lσnegjeld,1079.66
16298,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-08-01,Innenlandsk lσnegjeld,1087.105
16299,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-09-01,Innenlandsk lσnegjeld,1087.825
16300,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-10-01,Innenlandsk lσnegjeld,1098.407
16301,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-11-01,Innenlandsk lσnegjeld,1102.767
16302,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2013-12-01,Innenlandsk lσnegjeld,1116.854
16303,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-01-01,Innenlandsk lσnegjeld,1113.39
16304,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-02-01,Innenlandsk lσnegjeld,1118.151
16305,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-03-01,Innenlandsk lσnegjeld,1128.201
16306,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-04-01,Innenlandsk lσnegjeld,1149.274
16307,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-05-01,Innenlandsk lσnegjeld,1166.435
16308,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-06-01,Innenlandsk lσnegjeld,1177.926
16309,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-07-01,Innenlandsk lσnegjeld,1187.759
16310,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-08-01,Innenlandsk lσnegjeld,1193.617
16311,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-09-01,Innenlandsk lσnegjeld,1197.43
16312,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-10-01,Innenlandsk lσnegjeld,1214.264
16313,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-11-01,Innenlandsk lσnegjeld,1222.909
16314,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2014-12-01,Innenlandsk lσnegjeld,1222.143
16315,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-01-01,Innenlandsk lσnegjeld,1228.488
16316,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-02-01,Innenlandsk lσnegjeld,1239.079
16317,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-03-01,Innenlandsk lσnegjeld,1252.27
16318,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-04-01,Innenlandsk lσnegjeld,1251.555
16319,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-05-01,Innenlandsk lσnegjeld,1265.997
16320,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-06-01,Innenlandsk lσnegjeld,1290.883
16321,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-07-01,Innenlandsk lσnegjeld,1304.92
16322,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-08-01,Innenlandsk lσnegjeld,1310.132
16323,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-09-01,Innenlandsk lσnegjeld,1314.116
16324,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-10-01,Innenlandsk lσnegjeld,1309.411
16325,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-11-01,Innenlandsk lσnegjeld,1321.021
16326,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2015-12-01,Innenlandsk lσnegjeld,1312.598
16327,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-01-01,Innenlandsk lσnegjeld,1307.132
16328,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-02-01,Innenlandsk lσnegjeld,1311.299
16329,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-03-01,Innenlandsk lσnegjeld,1308.98
16330,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-04-01,Innenlandsk lσnegjeld,1318.354
16331,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-05-01,Innenlandsk lσnegjeld,1324.184
16332,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-06-01,Innenlandsk lσnegjeld,1327.874
16333,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-07-01,Innenlandsk lσnegjeld,1343.313
16334,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-08-01,Innenlandsk lσnegjeld,1352.079
16335,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-09-01,Innenlandsk lσnegjeld,1356.419
16336,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-10-01,Innenlandsk lσnegjeld,1371.521
16337,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-11-01,Innenlandsk lσnegjeld,1383.844
16338,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2016-12-01,Innenlandsk lσnegjeld,1382.328
16339,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-01-01,Innenlandsk lσnegjeld,1390.977
16340,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-02-01,Innenlandsk lσnegjeld,1383.722
16341,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-03-01,Innenlandsk lσnegjeld,1394.622
16342,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-04-01,Innenlandsk lσnegjeld,1365.511
16343,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-05-01,Innenlandsk lσnegjeld,1381.516
16344,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-06-01,Innenlandsk lσnegjeld,1401.318
16345,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-07-01,Innenlandsk lσnegjeld,1419.085
16346,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-08-01,Innenlandsk lσnegjeld,1432.104
16347,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-09-01,Innenlandsk lσnegjeld,1444.204
16348,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-10-01,Innenlandsk lσnegjeld,1448.664
16349,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-11-01,Innenlandsk lσnegjeld,1465.676
16350,00 I alt,Kred04 Husholdninger mv.,L202 Lσn fra banker,2017-12-01,Innenlandsk lσnegjeld,1449.22
16380,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1987-12-01,Innenlandsk lσnegjeld,97.583
16381,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-01-01,Innenlandsk lσnegjeld,99.042
16382,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-02-01,Innenlandsk lσnegjeld,99.692
16383,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-03-01,Innenlandsk lσnegjeld,100.286
16384,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-04-01,Innenlandsk lσnegjeld,100.471
16385,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-05-01,Innenlandsk lσnegjeld,101.159
16386,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-06-01,Innenlandsk lσnegjeld,101.33
16387,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-07-01,Innenlandsk lσnegjeld,101.631
16388,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-08-01,Innenlandsk lσnegjeld,102.446
16389,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-09-01,Innenlandsk lσnegjeld,103.485
16390,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-10-01,Innenlandsk lσnegjeld,104.076
16391,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-11-01,Innenlandsk lσnegjeld,104.586
16392,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1988-12-01,Innenlandsk lσnegjeld,105.151
16393,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-01-01,Innenlandsk lσnegjeld,106.981
16394,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-02-01,Innenlandsk lσnegjeld,106.985
16395,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-03-01,Innenlandsk lσnegjeld,107.335
16396,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-04-01,Innenlandsk lσnegjeld,107.793
16397,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-05-01,Innenlandsk lσnegjeld,108.126
16398,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-06-01,Innenlandsk lσnegjeld,108.365
16399,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-07-01,Innenlandsk lσnegjeld,108.61
16400,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-08-01,Innenlandsk lσnegjeld,109.396
16401,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-09-01,Innenlandsk lσnegjeld,110.268
16402,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-10-01,Innenlandsk lσnegjeld,110.873
16403,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-11-01,Innenlandsk lσnegjeld,111.461
16404,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1989-12-01,Innenlandsk lσnegjeld,74.966
16405,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-01-01,Innenlandsk lσnegjeld,76.998
16406,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-02-01,Innenlandsk lσnegjeld,77.366
16407,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-03-01,Innenlandsk lσnegjeld,77.61
16408,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-04-01,Innenlandsk lσnegjeld,77.625
16409,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-05-01,Innenlandsk lσnegjeld,77.797
16410,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-06-01,Innenlandsk lσnegjeld,77.89
16411,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-07-01,Innenlandsk lσnegjeld,78.229
16412,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-08-01,Innenlandsk lσnegjeld,78.782
16413,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-09-01,Innenlandsk lσnegjeld,79.502
16414,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-10-01,Innenlandsk lσnegjeld,80.111
16415,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-11-01,Innenlandsk lσnegjeld,80.324
16416,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1990-12-01,Innenlandsk lσnegjeld,88.29
16417,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-01-01,Innenlandsk lσnegjeld,90.158
16418,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-02-01,Innenlandsk lσnegjeld,90.722
16419,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-03-01,Innenlandsk lσnegjeld,91.1
16420,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-04-01,Innenlandsk lσnegjeld,91.138
16421,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-05-01,Innenlandsk lσnegjeld,91.734
16422,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-06-01,Innenlandsk lσnegjeld,91.689
16423,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-07-01,Innenlandsk lσnegjeld,91.983
16424,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-08-01,Innenlandsk lσnegjeld,92.627
16425,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-09-01,Innenlandsk lσnegjeld,93.783
16426,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-10-01,Innenlandsk lσnegjeld,94.012
16427,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-11-01,Innenlandsk lσnegjeld,94.295
16428,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1991-12-01,Innenlandsk lσnegjeld,94.751
16429,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-01-01,Innenlandsk lσnegjeld,96.794
16430,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-02-01,Innenlandsk lσnegjeld,97.462
16431,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-03-01,Innenlandsk lσnegjeld,97.672
16432,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-04-01,Innenlandsk lσnegjeld,97.525
16433,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-05-01,Innenlandsk lσnegjeld,97.661
16434,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-06-01,Innenlandsk lσnegjeld,97.885
16435,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-07-01,Innenlandsk lσnegjeld,97.879
16436,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-08-01,Innenlandsk lσnegjeld,98.43
16437,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-09-01,Innenlandsk lσnegjeld,99.443
16438,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-10-01,Innenlandsk lσnegjeld,99.986
16439,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-11-01,Innenlandsk lσnegjeld,100.385
16440,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1992-12-01,Innenlandsk lσnegjeld,100.089
16441,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-01-01,Innenlandsk lσnegjeld,102.574
16442,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-02-01,Innenlandsk lσnegjeld,102.594
16443,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-03-01,Innenlandsk lσnegjeld,103.456
16444,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-04-01,Innenlandsk lσnegjeld,98.832
16445,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-05-01,Innenlandsk lσnegjeld,98.087
16446,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-06-01,Innenlandsk lσnegjeld,97.022
16447,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-07-01,Innenlandsk lσnegjeld,95.77
16448,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-08-01,Innenlandsk lσnegjeld,95.08
16449,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-09-01,Innenlandsk lσnegjeld,95.324
16450,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-10-01,Innenlandsk lσnegjeld,94.601
